trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_1809_trip_24_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1809,shape_6048,
block_1809_trip_25_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1809,shape_6051,
block_1809_trip_26_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_27_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_28_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_29_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_30_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1809,shape_6048,
block_1809_trip_31_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1809,shape_6049,
block_1809_trip_32_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_33_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_35_service_5,route_113,service_5,Rybna Dolna,"",0,block_1809,shape_5767,
block_1809_trip_36_service_5,route_113,service_5,Salwator,"",1,block_1809,shape_5768,
block_1809_trip_37_service_5,route_113,service_5,Czułówek Kapliczka,"",0,block_1809,shape_3770,
block_1809_trip_38_service_5,route_113,service_5,Salwator,"",1,block_1809,shape_3771,
block_1810_trip_2_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1810,shape_6048,
block_1810_trip_3_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1810,shape_6049,
block_1810_trip_4_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1810,shape_6048,
block_1810_trip_5_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1810,shape_6051,
block_1810_trip_6_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1810,shape_3086,
block_1810_trip_7_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1810,shape_6032,
block_1810_trip_10_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1810,shape_3086,
block_1810_trip_11_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1810,shape_6032,
block_1810_trip_12_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1810,shape_3086,
block_1810_trip_13_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1810,shape_6032,
block_1810_trip_14_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1810,shape_6052,
block_1810_trip_15_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1810,shape_6049,
block_1810_trip_16_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1810,shape_3086,
block_1810_trip_17_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1810,shape_6032,
block_1810_trip_18_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1810,shape_3086,
block_1810_trip_19_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1810,shape_6032,
block_1811_trip_2_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_3_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_4_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_5_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_6_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_7_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_8_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_9_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_10_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_11_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_12_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_13_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_14_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_15_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_16_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_17_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_18_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_5551,
block_1811_trip_19_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_6815,
block_1811_trip_20_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_6818,
block_1811_trip_21_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_5554,
block_1811_trip_22_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_6818,
block_1811_trip_23_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_5554,
block_1811_trip_24_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_6818,
block_1811_trip_25_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_5554,
block_1811_trip_26_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_6818,
block_1811_trip_27_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_5554,
block_1811_trip_28_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1811,shape_6818,
block_1811_trip_29_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1811,shape_5554,
block_1812_trip_2_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5916,
block_1812_trip_3_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_4_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_6818,
block_1812_trip_5_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_5554,
block_1812_trip_6_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_6818,
block_1812_trip_7_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_5554,
block_1812_trip_8_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_6818,
block_1812_trip_9_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_5554,
block_1812_trip_10_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_6818,
block_1812_trip_11_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_5554,
block_1812_trip_14_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_15_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_16_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_17_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_18_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_19_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_20_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_21_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_22_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_23_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_24_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_25_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_26_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_27_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_28_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_29_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1812,shape_6815,
block_1812_trip_30_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1812,shape_5551,
block_1812_trip_31_service_5,route_32,service_5,Nowy Bieżanów P+R,"",1,block_1812,shape_5917,
block_1813_trip_2_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_5551,
block_1813_trip_3_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_6815,
block_1813_trip_4_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_5551,
block_1813_trip_5_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_6815,
block_1813_trip_6_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_5551,
block_1813_trip_7_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_6815,
block_1813_trip_8_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_5551,
block_1813_trip_9_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_6815,
block_1813_trip_10_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_11_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_12_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_13_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_14_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_15_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_16_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_17_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_18_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_19_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_20_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_21_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_22_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_23_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_24_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_25_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_26_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1813,shape_6818,
block_1813_trip_27_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1813,shape_5554,
block_1813_trip_29_service_5,route_163,service_5,Wieliczka Centrum,"",1,block_1813,shape_6360,
block_1813_trip_30_service_5,route_163,service_5,Nowy Bieżanów Południe,"",0,block_1813,shape_6359,
block_1813_trip_31_service_5,route_163,service_5,Wieliczka Centrum,"",1,block_1813,shape_6360,
block_1813_trip_32_service_5,route_163,service_5,Nowy Bieżanów Południe,"",0,block_1813,shape_6359,
block_1813_trip_33_service_5,route_163,service_5,Wieliczka Centrum,"",1,block_1813,shape_6360,
block_1813_trip_34_service_5,route_163,service_5,Nowy Bieżanów Południe,"",0,block_1813,shape_6359,
block_1813_trip_35_service_5,route_163,service_5,Wieliczka Centrum,"",1,block_1813,shape_6360,
block_1813_trip_36_service_5,route_163,service_5,Nowy Bieżanów Południe,"",0,block_1813,shape_6359,
block_1814_trip_2_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_5916,
block_1814_trip_3_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_4_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_5_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_6_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_7_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_8_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_9_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_10_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_11_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_14_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_5551,
block_1814_trip_15_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_6815,
block_1814_trip_16_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_5551,
block_1814_trip_17_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_6815,
block_1814_trip_18_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_5551,
block_1814_trip_19_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_6815,
block_1814_trip_20_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_5551,
block_1814_trip_21_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_6815,
block_1814_trip_22_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_5551,
block_1814_trip_23_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_6815,
block_1814_trip_24_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_25_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_26_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_27_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_28_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_29_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1814_trip_30_service_5,route_32,service_5,Bieżanów Potrzask,"",0,block_1814,shape_6818,
block_1814_trip_31_service_5,route_32,service_5,Miejskie Centrum Opieki,"",1,block_1814,shape_5554,
block_1815_trip_2_service_5,route_89,service_5,Ochodza Odwiśle,"",0,block_1815,shape_3551,
block_1815_trip_3_service_5,route_89,service_5,Borek Fałęcki,"",1,block_1815,shape_3552,
block_1815_trip_5_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1815,shape_6016,
block_1815_trip_6_service_5,route_30,service_5,Podgórze SKA,"",1,block_1815,shape_6019,
block_1815_trip_7_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1815,shape_6016,
block_1815_trip_8_service_5,route_30,service_5,Podgórze SKA,"",1,block_1815,shape_6019,
block_1815_trip_9_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1815,shape_6016,
block_1815_trip_10_service_5,route_30,service_5,Podgórze SKA,"",1,block_1815,shape_6019,
block_1815_trip_11_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1815,shape_6016,
block_1815_trip_12_service_5,route_30,service_5,Podgórze SKA,"",1,block_1815,shape_6019,
block_1815_trip_13_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1815,shape_6016,
block_1815_trip_14_service_5,route_30,service_5,Podgórze SKA,"",1,block_1815,shape_6019,
block_1815_trip_15_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1815,shape_6016,
block_1815_trip_16_service_5,route_30,service_5,Podgórze SKA,"",1,block_1815,shape_6019,
block_1815_trip_17_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1815,shape_6016,
block_1815_trip_18_service_5,route_30,service_5,Podgórze SKA,"",1,block_1815,shape_6019,
block_1816_trip_2_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_3_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_4_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_5_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_6_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_7_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_8_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_9_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_10_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_11_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_12_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_13_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_14_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_15_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_16_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_17_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_18_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_19_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1816_trip_20_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1816,shape_6016,
block_1816_trip_21_service_5,route_30,service_5,Podgórze SKA,"",1,block_1816,shape_6019,
block_1817_trip_2_service_5,route_30,service_5,Podgórze SKA,"",1,block_1817,shape_6019,
block_1817_trip_3_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1817,shape_6016,
block_1817_trip_4_service_5,route_30,service_5,Podgórze SKA,"",1,block_1817,shape_6019,
block_1817_trip_5_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1817,shape_6016,
block_1817_trip_6_service_5,route_30,service_5,Podgórze SKA,"",1,block_1817,shape_6019,
block_1817_trip_7_service_5,route_30,service_5,Swoszowice SKA,"",0,block_1817,shape_6016,
block_1817_trip_8_service_5,route_30,service_5,Podgórze SKA,"",1,block_1817,shape_6019,
